FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,UniqueID
UMMZ.143734.birm.fo.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,434
UMMZ.143734.birm.fo.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,435
UMMZ.143734.birm.nb.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,436
UMMZ.143734.birm.nb.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,437
UMMZ.143734.birm.nb.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,438
UMMZ.143734.birm.uc.f.00000001,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,439
UMMZ.143734.birm.uc.f.00000002,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,440
UMMZ.143734.birm.uc.f.00000003,UMMZ,birds,143734,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,441
UMMZ.143735.birm.ba.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,1,,442
UMMZ.143735.birm.ba.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,2,,443
UMMZ.143735.birm.ba.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,back,0,0,0,0,3,,444
UMMZ.143735.birm.ch.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,445
UMMZ.143735.birm.ch.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,446
UMMZ.143735.birm.ch.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,447
UMMZ.143735.birm.cn.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,448
UMMZ.143735.birm.cn.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,449
UMMZ.143735.birm.cn.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,450
UMMZ.143735.birm.cr.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,451
UMMZ.143735.birm.cr.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,452
UMMZ.143735.birm.cr.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,453
UMMZ.143735.birm.fo.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,454
UMMZ.143735.birm.fo.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,455
UMMZ.143735.birm.fo.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,456
UMMZ.143735.birm.nb.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,457
UMMZ.143735.birm.nb.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,458
UMMZ.143735.birm.nb.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,459
UMMZ.143735.birm.uc.f.00000001,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,460
UMMZ.143735.birm.uc.f.00000002,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,461
UMMZ.143735.birm.uc.f.00000003,UMMZ,birds,143735,Aves,Coraciiformes,Meropidae,Merops,orientalis,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,462
UMMZ.202747.pusi.ba.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,1,,463
UMMZ.202747.pusi.ba.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,2,,464
UMMZ.202747.pusi.ba.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,3,,465
UMMZ.202747.pusi.ch.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,466
UMMZ.202747.pusi.ch.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,467
UMMZ.202747.pusi.ch.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,468
UMMZ.202747.pusi.cn.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,469
UMMZ.202747.pusi.cn.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,470
UMMZ.202747.pusi.cn.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,471
UMMZ.202747.pusi.cr.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,472
UMMZ.202747.pusi.cr.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,473
UMMZ.202747.pusi.cr.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,474
UMMZ.202747.pusi.fo.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,475
UMMZ.202747.pusi.fo.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,476
UMMZ.202747.pusi.fo.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,477
UMMZ.202747.pusi.nb.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,478
UMMZ.202747.pusi.nb.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,479
UMMZ.202747.pusi.nb.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,480
UMMZ.202747.pusi.uc.m.00000001,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,481
UMMZ.202747.pusi.uc.m.00000002,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,482
UMMZ.202747.pusi.uc.m.00000003,UMMZ,birds,202747,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,483
UMMZ.202749.pusi.ba.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,1,,484
UMMZ.202749.pusi.ba.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,2,,485
UMMZ.202749.pusi.ba.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,3,,486
UMMZ.202749.pusi.ch.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,487
UMMZ.202749.pusi.ch.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,488
UMMZ.202749.pusi.ch.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,489
UMMZ.202749.pusi.cn.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,490
UMMZ.202749.pusi.cn.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,491
UMMZ.202749.pusi.cn.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,492
UMMZ.202749.pusi.cr.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,493
UMMZ.202749.pusi.cr.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,494
UMMZ.202749.pusi.cr.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,495
UMMZ.202749.pusi.fo.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,496
UMMZ.202749.pusi.fo.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,497
UMMZ.202749.pusi.fo.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,498
UMMZ.202749.pusi.nb.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,499
UMMZ.202749.pusi.nb.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,500
UMMZ.202749.pusi.nb.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,501
UMMZ.202749.pusi.uc.m.00000001,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,502
UMMZ.202749.pusi.uc.m.00000002,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,503
UMMZ.202749.pusi.uc.m.00000003,UMMZ,birds,202749,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,504
UMMZ.202750.pusi.ba.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,1,,505
UMMZ.202750.pusi.ba.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,2,,506
UMMZ.202750.pusi.ba.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,back,0,0,0,0,3,,507
UMMZ.202750.pusi.ch.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,1,,508
UMMZ.202750.pusi.ch.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,2,,509
UMMZ.202750.pusi.ch.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,breast,0,0,0,0,3,,510
UMMZ.202750.pusi.cn.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,1,,511
UMMZ.202750.pusi.cn.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,2,,512
UMMZ.202750.pusi.cn.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat,0,0,0,0,3,,513
UMMZ.202750.pusi.cr.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,1,,514
UMMZ.202750.pusi.cr.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,2,,515
UMMZ.202750.pusi.cr.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,crown,0,0,0,0,3,,516
UMMZ.202750.pusi.fo.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,1,,517
UMMZ.202750.pusi.fo.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,2,,518
UMMZ.202750.pusi.fo.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,forehead,0,0,0,0,3,,519
UMMZ.202750.pusi.nb.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,1,,520
UMMZ.202750.pusi.nb.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,2,,521
UMMZ.202750.pusi.nb.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,throat band,0,0,0,0,3,,522
UMMZ.202750.pusi.uc.m.00000001,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,523
UMMZ.202750.pusi.uc.m.00000002,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,524
UMMZ.202750.pusi.uc.m.00000003,UMMZ,birds,202750,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Male,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,525
UMMZ.202751.pusi.ba.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,1,,526
UMMZ.202751.pusi.ba.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,2,,527
UMMZ.202751.pusi.ba.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,3,,528
UMMZ.202751.pusi.ch.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,529
UMMZ.202751.pusi.ch.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,530
UMMZ.202751.pusi.ch.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,531
UMMZ.202751.pusi.cn.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,532
UMMZ.202751.pusi.cn.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,533
UMMZ.202751.pusi.cn.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,534
UMMZ.202751.pusi.cr.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,535
UMMZ.202751.pusi.cr.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,536
UMMZ.202751.pusi.cr.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,537
UMMZ.202751.pusi.fo.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,538
UMMZ.202751.pusi.fo.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,539
UMMZ.202751.pusi.fo.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,540
UMMZ.202751.pusi.nb.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,541
UMMZ.202751.pusi.nb.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,542
UMMZ.202751.pusi.nb.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,543
UMMZ.202751.pusi.uc.f.00000001,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,544
UMMZ.202751.pusi.uc.f.00000002,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,545
UMMZ.202751.pusi.uc.f.00000003,UMMZ,birds,202751,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,546
UMMZ.202752.pusi.ba.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,1,,547
UMMZ.202752.pusi.ba.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,2,,548
UMMZ.202752.pusi.ba.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,3,,549
UMMZ.202752.pusi.ch.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,550
UMMZ.202752.pusi.ch.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,551
UMMZ.202752.pusi.ch.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,552
UMMZ.202752.pusi.cn.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,553
UMMZ.202752.pusi.cn.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,554
UMMZ.202752.pusi.cn.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,555
UMMZ.202752.pusi.cr.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,556
UMMZ.202752.pusi.cr.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,557
UMMZ.202752.pusi.cr.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,558
UMMZ.202752.pusi.fo.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,559
UMMZ.202752.pusi.fo.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,560
UMMZ.202752.pusi.fo.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,561
UMMZ.202752.pusi.nb.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,1,,562
UMMZ.202752.pusi.nb.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,2,,563
UMMZ.202752.pusi.nb.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat band,0,0,0,0,3,,564
UMMZ.202752.pusi.uc.f.00000001,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,1,,565
UMMZ.202752.pusi.uc.f.00000002,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,2,,566
UMMZ.202752.pusi.uc.f.00000003,UMMZ,birds,202752,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,upper tail covert,0,0,0,0,3,,567
UMMZ.202753.pusi.ba.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,1,,568
UMMZ.202753.pusi.ba.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,2,,569
UMMZ.202753.pusi.ba.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,back,0,0,0,0,3,,570
UMMZ.202753.pusi.ch.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,1,,571
UMMZ.202753.pusi.ch.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,2,,572
UMMZ.202753.pusi.ch.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,breast,0,0,0,0,3,,573
UMMZ.202753.pusi.cn.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,1,,574
UMMZ.202753.pusi.cn.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,2,,575
UMMZ.202753.pusi.cn.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,throat,0,0,0,0,3,,576
UMMZ.202753.pusi.cr.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,1,,577
UMMZ.202753.pusi.cr.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,2,,578
UMMZ.202753.pusi.cr.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,crown,0,0,0,0,3,,579
UMMZ.202753.pusi.fo.f.00000001,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,1,,580
UMMZ.202753.pusi.fo.f.00000002,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,2,,581
UMMZ.202753.pusi.fo.f.00000003,UMMZ,birds,202753,Aves,Coraciiformes,Meropidae,Merops,pusillus,,Female,adult,,,,,,,,,forehead,0,0,0,0,3,,582
